IONS
name   mass  charge  temp.(eV)  n/n0
-------------------------------------
[H2+]    2.     1.     2.        1.
-------------------------------------

NEUTRALS
name   mass  charge  temp.(eV)  n/n0
-------------------------------------
[H2]     2.d0   0.     0.1       1.
[H]      1.d0   0.     0.        0.
-------------------------------------

EACTION
[e]+[H2+]->[e]+[H2+]
 0.    0.  
 1.    12.5
COLLISION
Note that the code reads in order:
(1) Eth   dE
(2) scale scale
(3) type of collision
Eth= threshold energy of reaction
dE= energy gained by heavy byproduct particles
scale= multiplicative factor for columns
Byproduct electrons share the remaining incident electron energy 
COMMENTS:
UPDATED: 2009-09-19 15:56:39
   72.00  8.5146E-06
   73.00  8.4560E-06
   74.00  8.3987E-06
   75.00  8.3425E-06
   76.00  8.2875E-06
   77.00  8.2335E-06
   78.00  8.1805E-06
   79.00  8.1286E-06
   80.00  8.0776E-06
   81.00  8.0276E-06
   82.00  7.9785E-06
   83.00  7.9303E-06
   84.00  7.8830E-06
   85.00  7.8364E-06
   86.00  7.7908E-06
   87.00  7.7459E-06
   88.00  7.7017E-06
   89.00  7.6583E-06
   90.00  7.6157E-06
   91.00  7.5737E-06
   92.00  7.5324E-06
   93.00  7.4918E-06
   94.00  7.4519E-06
   95.00  7.4125E-06
   96.00  7.3738E-06
   97.00  7.3357E-06
   98.00  7.2982E-06
   99.00  7.2612E-06
  100.00  7.2248E-06
  200.00  5.1087E-06
  300.00  4.1713E-06
  400.00  3.6124E-06
  500.00  3.2311E-06
  600.00  2.9495E-06
  700.00  2.7307E-06
  800.00  2.5544E-06
  900.00  2.4083E-06
 1000.00  2.2847E-06
----------------------------

REACTION
[e]+[H2+]->[H]+[H]
0.  0.
1.  1. 
DISSOCIATION
Entry #37
e + H2+(v) -> H2**(e),H2*Ryd(N1,3 Ls) -> H(1s) + H(n>=2), Total Dissociative recombination
R. K. Janev, D. Reiter, and U. Samm, FZ-Juelich Report No. 4105, 2003
Collision Processes in Low-Temperature Hydrogen Plasmas, p. 73, eq.185; 
Energy loss = ????
E(eV), Q[m^2], threshold energy: 0 eV
----------------------------
0.0000	3.412608E-18
0.01071794	3.188174E-18
0.01178974	2.977877E-18
0.01296871	2.780846E-18
0.01426558	2.596264E-18
0.01569214	2.423365E-18
0.01726136	2.261428E-18
0.01898749	2.109778E-18
0.02088624	1.96778E-18
0.02297486	1.834839E-18
0.02527235	1.710397E-18
0.02779959	1.593928E-18
0.03057955	1.484941E-18
0.0336375	1.382973E-18
0.03700125	1.287589E-18
0.04070137	1.198384E-18
0.04477151	1.114973E-18
0.04924866	1.036999E-18
0.05417353	9.641233E-19
0.05959088	8.960297E-19
0.06554997	8.324209E-19
0.07210497	7.730177E-19
0.07931547	7.175578E-19
0.08724701	6.657949E-19
0.09597171	6.174977E-19
0.1055689	5.724489E-19
0.1161258	5.304443E-19
0.1277384	4.912921E-19
0.1405122	4.548123E-19
0.1545634	4.208354E-19
0.1700197	3.892024E-19
0.1870217	3.597639E-19
0.2057239	3.323792E-19
0.2262963	3.069164E-19
0.2489259	2.832514E-19
0.2738185	2.612675E-19
0.3012004	2.408551E-19
0.3313204	2.219109E-19
0.3644524	2.043382E-19
0.4008977	1.880457E-19
0.4409874	1.729478E-19
0.4850862	1.589639E-19
0.5335948	1.460181E-19
0.5869543	1.34039E-19
0.6456497	1.229597E-19
0.7102147	1.127168E-19
0.7812362	1.032508E-19
0.8593598	9.450584E-20
0.9452958	8.642893E-20
1.039825	7.897031E-20
1.143808	7.208305E-20
1.258189	6.572292E-20
1.384008	5.984836E-20
1.522408	5.442055E-20
1.674649	4.940362E-20
1.842114	4.476543E-20
2.026325	4.047891E-20
2.228958	3.652498E-20
2.451854	3.289794E-20
2.697039	2.961545E-20
2.966743	2.673563E-20
3.263417	2.438335E-20
3.589759	2.278142E-20
3.948735	2.226163E-20
4.343609	2.318623E-20
4.777969	2.565931E-20
5.255766	2.896572E-20
5.781343	3.107475E-20
6.359477	2.923301E-20
6.995425	2.237635E-20
7.694968	1.325969E-20
8.464464	6.323415E-21
9.310911	3.080356E-21
10.242		1.934255E-21
11.2662		1.393044E-21
12.39282	1.016321E-21
13.6321		7.358821E-22
14.99532	5.289841E-22
16.49485	3.780072E-22
18.14433	2.688275E-22
19.95876	1.904486E-22
21.95464	1.345098E-22
24.15011	9.477206E-23
26.56512	6.664692E-23
29.22163	4.679844E-23
32.14379	3.282277E-23
35.35817	2.299974E-23
38.89399	1.610504E-23
42.78338	1.127093E-23
47.06172	7.884439E-24
51.7679		5.513611E-24
77.65184	1.201215E-24
116.4778	2.612389E-25
174.7166	5.677959E-26
262.075		1.233832E-26
393.1125	2.680952E-27
589.6687	5.825205E-28
884.503		1.265697E-28
1326.755	2.750089E-29
1990.132	5.97535E-30
2985.198	1.298314E-30
4477.797	2.820956E-31
6716.695	6.129327E-32
10075.04	1.33177E-32
-----------------------------

ENDFILE



