# Time(s), phi(xm/2,ym/2), Te(xm/2,ym/2), ne at ym/2 and xm/2, xm/10, 2xm/10, 3xm/10, 4xm/10, 6xm/10, 7xm/10, 8xm/10, 9xm/10 
   5.91972298E-05   3.05741321E+01   7.74550163E+00   8.83659298E+17   9.15560759E+17   1.40835497E+18   1.53082297E+18   1.26856806E+18   5.09316942E+17   4.17125296E+17   3.84896191E+17   3.46849773E+17
   6.06410506E-05   3.05247717E+01   7.80287852E+00   8.61526968E+17   9.07088513E+17   1.40116093E+18   1.51792552E+18   1.31405436E+18   5.06823352E+17   3.95195937E+17   3.57615650E+17   3.52591817E+17
   6.20848714E-05   3.07697159E+01   7.89084165E+00   8.91112574E+17   8.83723674E+17   1.39496996E+18   1.47051860E+18   1.26668848E+18   5.09878733E+17   3.78345540E+17   4.08076763E+17   4.03309982E+17
   6.35286922E-05   3.08775999E+01   7.90880627E+00   8.65557939E+17   8.99614979E+17   1.43443687E+18   1.50906628E+18   1.30350088E+18   4.80841949E+17   3.82721417E+17   3.84750235E+17   3.82264153E+17
   6.49725130E-05   3.03191701E+01   7.71610172E+00   8.70431381E+17   9.20643272E+17   1.43733079E+18   1.54594400E+18   1.31533648E+18   5.42853888E+17   3.81262091E+17   4.13897086E+17   3.80858183E+17
   6.64163338E-05   3.06964472E+01   7.64422055E+00   8.76027101E+17   8.82063244E+17   1.42090294E+18   1.54488644E+18   1.28369088E+18   5.08282209E+17   4.25384133E+17   3.76361014E+17   4.00327202E+17
   6.78601546E-05   3.07084851E+01   7.69979489E+00   8.70194801E+17   9.13331546E+17   1.40122464E+18   1.52082346E+18   1.26064422E+18   5.21813588E+17   4.24408085E+17   3.91354469E+17   3.41194635E+17
   6.93039753E-05   3.07676532E+01   7.83347583E+00   9.07543130E+17   8.89270021E+17   1.43546605E+18   1.48843150E+18   1.30399264E+18   5.09457483E+17   3.83832062E+17   4.37223126E+17   4.11020591E+17
   7.07477961E-05   3.05304097E+01   7.78797883E+00   8.74229806E+17   9.36195674E+17   1.42951029E+18   1.49832203E+18   1.30596691E+18   4.96330858E+17   3.89404184E+17   3.50130601E+17   4.03345426E+17
   7.21916169E-05   3.03772370E+01   7.71850965E+00   8.82525747E+17   9.02486528E+17   1.42572519E+18   1.49419981E+18   1.28661765E+18   5.03339465E+17   3.58038849E+17   4.03445716E+17   4.08791339E+17
